log_filename,Cu-C length,C-O length,freq1,freq2,freq3,freq4,freq5,freq6,IR1,IR2,IR3,IR4,IR5,IR6,raman1,raman2,raman3,raman4,raman5,raman6,adsorp_energy,C_NPA_charge,O_NPA_charge,CO_NPA_charge
037.log,2.899999,1.12812,0,14.3429,46.46,55.9178,103.067,2202.751,0,0.0004,0.013,0.3243,0.024,30.886,0,0.084,0.1747,0.7252,0.0621,11.0005,-0.115536,0.25592,-0.22781,0.02811
038.log,2.899999,1.128119,0,10.934,47.3004,53.1539,95.8173,2202.6172,0,0.0002,0.0294,0.2725,0.0186,35.7773,0,0.083,0.2281,0.8239,0.1267,13.2464,-0.129262,0.25649,-0.22843,0.02806
039.log,2.899999,1.128119,0,2.3815,47.7279,51.2159,89.8677,2202.5694,0,0.0003,0.1282,0.1312,0.0271,42.238,0,0.091,0.5509,0.5538,0.2433,16.003,-0.139868,0.2574,-0.22915,0.02825
040.log,2.899999,1.128121,0,0.0,47.3467,52.0061,85.5316,2202.5985,0,0.0,0.1834,0.0362,0.0373,49.9097,0,0.0,0.8513,0.2343,0.3654,19.1136,-0.147941,0.2586,-0.22991,0.02869
041.log,2.899998,1.12812,0,0.0,45.1583,53.8221,82.4942,2202.727,0,0.0,0.1617,0.0279,0.0476,58.4298,0,0.0,0.8317,0.1382,0.489,22.3988,-0.153886,0.26005,-0.23067,0.02938
042.log,2.899998,1.12812,0,0.0,41.7531,56.1159,80.4497,2202.9165,0,0.0,0.1451,0.0422,0.0579,67.3396,0,0.0,0.7596,0.112,0.5772,25.6711,-0.158078,0.2617,-0.23139,0.03031
043.log,2.899999,1.128119,0,0.0,39.1931,58.6765,79.0493,2203.2184,0,0.0,0.1472,0.0628,0.0738,76.2241,0,0.0,0.6759,0.099,0.6134,28.7398,-0.160881,0.26346,-0.23204,0.03142
044.log,2.899999,1.12812,0,0.0,38.7227,61.4061,78.0623,2203.5894,0,0.0,0.1701,0.087,0.0995,84.7699,0,0.0,0.5771,0.0903,0.59,31.4374,-0.162614,0.2653,-0.23261,0.03269
045.log,2.9,1.12812,0,0.0,41.9237,64.3713,77.6193,2204.0044,0,0.0,0.2039,0.1138,0.1444,92.6061,0,0.0,0.4432,0.0853,0.5359,33.619,-0.163517,0.26714,-0.23307,0.03407
046.log,2.899999,1.12812,0,0.0,46.747,67.3905,77.613,2204.4936,0,0.0,0.2158,0.1454,0.2116,99.459,0,0.0,0.2768,0.0869,0.4581,35.1278,-0.163782,0.26896,-0.23344,0.03552
047.log,2.9,1.12812,0,0.0,52.3286,70.1012,78.016,2204.9695,0,0.0,0.1924,0.184,0.299,105.1795,0,0.0,0.1444,0.0912,0.3688,35.9285,-0.163578,0.2707,-0.23371,0.03699
048.log,2.899999,1.128121,0,0.0,56.6152,72.5996,78.8644,2205.4666,0,0.0,0.1454,0.2365,0.3812,109.7482,0,0.0,0.07,0.1,0.2713,36.0467,-0.163033,0.27233,-0.2339,0.03843
049.log,2.899999,1.12812,0,0.0,60.04,75.1167,80.1635,2205.9958,0,0.0,0.082,0.3004,0.4409,113.2431,0,0.0,0.0373,0.1016,0.1942,35.5724,-0.162283,0.27381,-0.23403,0.03978
050.log,2.899998,1.128121,0,0.0,62.4598,77.3956,81.5104,2206.4657,0,0.0,0.0377,0.3473,0.4615,115.7232,0,0.0,0.0274,0.0964,0.1466,34.6591,-0.161446,0.27511,-0.23409,0.04102
051.log,2.899999,1.12812,0,0.0,63.8584,79.422,82.8663,2206.898,0,0.0,0.0297,0.3652,0.4386,117.3631,0,0.0,0.0231,0.0939,0.1222,33.5143,-0.160614,0.27621,-0.23413,0.04208
052.log,2.9,1.12812,0,0.0,64.6509,81.2227,83.8502,2207.2536,0,0.0,0.0468,0.352,0.3955,118.367,0,0.0,0.0187,0.0952,0.1124,32.3623,-0.159869,0.27708,-0.23414,0.04294
053.log,2.9,1.128119,0,0.0,65.107,82.5974,84.4263,2207.525,0,0.0,0.0719,0.329,0.3456,118.9258,0,0.0,0.0147,0.0992,0.1086,31.4045,-0.159266,0.2777,-0.23414,0.04356
054.log,2.899999,1.12812,0,0.0,65.6468,83.6617,84.7005,2207.6982,0,0.0,0.0925,0.3084,0.3083,119.1792,0,0.0,0.0123,0.102,0.1051,30.7999,-0.158907,0.27806,-0.23413,0.04393
055.log,2.899999,1.12812,0,9.5888,45.8955,56.7043,102.7958,2202.7498,0,0.0038,0.019,0.3169,0.0233,31.075,0,0.0838,0.1864,0.7323,0.063,11.0898,-0.115958,0.25595,-0.22785,0.0281
056.log,2.899998,1.12812,0,1.1351,47.1367,53.8208,95.4877,2202.6344,0,0.0028,0.0385,0.2606,0.0192,36.0623,0,0.087,0.2432,0.8127,0.1313,13.3564,-0.129696,0.25654,-0.22847,0.02807
057.log,2.9,1.12812,0,0.0,48.0028,52.4619,89.7895,2202.6007,0,0.0,0.106,0.1484,0.027,42.6039,0,0.0,0.4667,0.6284,0.2432,16.1182,-0.140335,0.25747,-0.22919,0.02828
058.log,2.899999,1.12812,0,0.0,47.7642,53.0212,85.5328,2202.6259,0,0.0,0.1664,0.0507,0.0372,50.3271,0,0.0,0.7787,0.3046,0.3656,19.2331,-0.148416,0.25869,-0.22995,0.02874
059.log,2.9,1.12812,0,0.0,45.4121,54.8653,82.4751,2202.7366,0,0.0,0.1586,0.033,0.0491,58.8383,0,0.0,0.8274,0.1668,0.4973,22.5364,-0.154341,0.26016,-0.23071,0.02945
060.log,2.9,1.12812,0,0.0,41.2508,57.1967,80.4201,2202.9352,0,0.0,0.1437,0.0436,0.0602,67.7516,0,0.0,0.7498,0.1202,0.5857,25.8156,-0.158505,0.26181,-0.23143,0.03038
061.log,2.9,1.12812,0,0.0,39.1879,59.9004,79.1304,2203.2623,0,0.0,0.1463,0.0627,0.077,76.6564,0,0.0,0.6605,0.0999,0.619,28.8741,-0.161305,0.26358,-0.23208,0.0315
062.log,2.9,1.12812,0,0.0,40.5058,62.5387,78.4311,2203.6329,0,0.0,0.1698,0.0866,0.1073,85.1706,0,0.0,0.561,0.0893,0.6046,31.5516,-0.163036,0.26542,-0.23263,0.03279
063.log,2.899999,1.12812,0,0.0,43.7107,65.3038,78.2154,2204.0409,0,0.0,0.1976,0.1138,0.1571,92.9365,0,0.0,0.4182,0.0852,0.5483,33.6856,-0.163901,0.26727,-0.23309,0.03418
064.log,2.899999,1.12812,0,0.0,47.5058,68.1885,78.177,2204.5299,0,0.0,0.2069,0.1457,0.2239,99.7172,0,0.0,0.2607,0.0877,0.4569,35.1605,-0.164107,0.26908,-0.23345,0.03563
065.log,2.9,1.12812,0,0.0,52.7604,70.8387,78.5059,2205.0026,0,0.0,0.1829,0.1858,0.3097,105.3671,0,0.0,0.136,0.0932,0.362,35.9303,-0.163857,0.27082,-0.23372,0.0371
066.log,2.9,1.12812,0,0.0,56.9202,73.3211,79.2878,2205.505,0,0.0,0.1359,0.2376,0.3911,109.8852,0,0.0,0.0662,0.1008,0.2647,36.0155,-0.16328,0.27244,-0.23391,0.03853
067.log,2.899998,1.12812,0,0.0,60.2294,75.9361,80.5,2206.0358,0,0.0,0.0756,0.2919,0.4552,113.3345,0,0.0,0.036,0.0996,0.1908,35.5108,-0.162503,0.27391,-0.23403,0.03988
068.log,2.9,1.12812,0,0.0,62.5567,78.2313,81.7941,2206.5018,0,0.0,0.0366,0.3273,0.4797,115.7724,0,0.0,0.0266,0.0949,0.1445,34.5796,-0.161635,0.2752,-0.2341,0.0411
069.log,2.9,1.12812,0,0.0,63.9547,80.18,83.0937,2206.9331,0,0.0,0.031,0.3438,0.4543,117.3808,0,0.0,0.0219,0.0939,0.1201,33.4328,-0.160766,0.27627,-0.23412,0.04215
070.log,2.9,1.12812,0,0.0,64.7963,81.8423,84.0455,2207.2836,0,0.0,0.0482,0.3343,0.4067,118.3646,0,0.0,0.0175,0.0953,0.1109,32.2919,-0.159973,0.27713,-0.23413,0.043
071.log,2.899999,1.12812,0,0.0,65.2799,83.0617,84.6252,2207.5475,0,0.0,0.073,0.3176,0.3513,118.9171,0,0.0,0.0137,0.0986,0.1075,31.3573,-0.15928,0.27773,-0.23413,0.0436
072.log,2.899999,1.12812,0,0.0,65.3168,83.3982,84.3562,2207.6942,0,0.0,0.0923,0.3065,0.3086,119.2135,0,0.0,0.0119,0.1031,0.1064,30.7798,-0.158701,0.27808,-0.23413,0.04395
073.log,2.9,1.12812,0,0.0,43.211,58.0342,103.0404,2202.8103,0,0.0,0.0077,0.3226,0.0212,31.1676,0,0.0,0.1677,0.7411,0.0567,11.0732,-0.115206,0.25596,-0.22791,0.02805
074.log,2.899999,1.12812,0,0.0,45.7523,54.8128,95.4787,2202.696,0,0.0,0.0123,0.2846,0.0172,36.2523,0,0.0,0.1785,0.8789,0.1201,13.296,-0.129236,0.25657,-0.22852,0.02805
075.log,2.9,1.12812,0,0.0,47.8827,53.5363,89.7555,2202.6478,0,0.0,0.0481,0.2089,0.024,42.8512,0,0.0,0.2757,0.8492,0.2259,16.0341,-0.140077,0.25752,-0.22923,0.02829
076.log,2.899999,1.12812,0,0.0,48.1799,53.4174,85.4433,2202.6551,0,0.0,0.1328,0.085,0.0357,50.6039,0,0.0,0.6323,0.4641,0.3584,19.15,-0.148269,0.25877,-0.22999,0.02878
077.log,2.899999,1.12812,0,0.0,45.6398,55.2201,82.3049,2202.782,0,0.0,0.1462,0.044,0.0502,59.159,0,0.0,0.7699,0.2268,0.5035,22.4616,-0.154252,0.26025,-0.23074,0.02951
078.log,2.899999,1.12812,0,0.0,41.6854,57.5075,80.2161,2203.0057,0,0.0,0.1374,0.0475,0.0641,68.1292,0,0.0,0.7197,0.1409,0.6064,25.7685,-0.158464,0.26191,-0.23145,0.03046
079.log,2.899999,1.12812,0,0.0,40.6481,60.2274,78.9221,2203.3254,0,0.0,0.1445,0.0649,0.0806,77.044,0,0.0,0.6476,0.1107,0.6314,28.8575,-0.161308,0.26369,-0.2321,0.03159
080.log,2.9,1.12812,0,0.0,41.1778,62.8475,78.1815,2203.6748,0,0.0,0.1717,0.0877,0.1102,85.5149,0,0.0,0.5602,0.0974,0.6032,31.5377,-0.163044,0.26553,-0.23265,0.03288
081.log,2.9,1.128119,0,0.0,43.6606,65.6031,78.0395,2204.071,0,0.0,0.1986,0.1141,0.1613,93.2234,0,0.0,0.4113,0.0945,0.542,33.6582,-0.163901,0.26738,-0.23311,0.03427
082.log,2.899999,1.12812,0,0.0,48.388,68.6237,78.2471,2204.5493,0,0.0,0.1989,0.148,0.2334,99.924,0,0.0,0.2442,0.1002,0.4539,35.1151,-0.16411,0.26919,-0.23347,0.03572
083.log,2.899999,1.12812,0,0.0,53.2149,71.3368,78.6369,2205.0209,0,0.0,0.1721,0.1903,0.3194,105.5381,0,0.0,0.1252,0.1055,0.3559,35.8849,-0.163845,0.27092,-0.23373,0.03719
084.log,2.899999,1.128121,0,0.0,56.9847,73.7584,79.3941,2205.5308,0,0.0,0.1263,0.2426,0.3975,110.0393,0,0.0,0.0611,0.1113,0.256,35.9617,-0.163239,0.27253,-0.23391,0.03862
085.log,2.899999,1.12812,0,0.0,60.0704,76.3451,80.5491,2206.0603,0,0.0,0.0702,0.2939,0.4581,113.4516,0,0.0,0.034,0.1077,0.1833,35.4416,-0.16243,0.27399,-0.23403,0.03996
086.log,2.899999,1.128121,0,0.0,62.2134,78.5435,81.7657,2206.5188,0,0.0,0.036,0.3248,0.4805,115.8575,0,0.0,0.0253,0.1013,0.1391,34.5041,-0.161531,0.27526,-0.23409,0.04117
087.log,2.9,1.128119,0,0.0,63.5601,80.3889,82.9739,2206.9477,0,0.0,0.0319,0.3375,0.456,117.4432,0,0.0,0.0207,0.0988,0.1171,33.3604,-0.160638,0.27633,-0.23412,0.04221
088.log,2.899999,1.12812,0,0.0,64.3925,81.9002,83.8483,2207.2922,0,0.0,0.0489,0.3279,0.4083,118.4132,0,0.0,0.0164,0.0988,0.1098,32.2307,-0.159842,0.27717,-0.23413,0.04304
089.log,2.899999,1.128119,0,0.0,64.8974,83.0498,84.441,2207.5485,0,0.0,0.073,0.3125,0.353,118.9631,0,0.0,0.013,0.1008,0.1079,31.3123,-0.159235,0.27776,-0.23413,0.04363
090.log,2.899999,1.12812,0,0.0,65.1643,83.8188,84.6258,2207.6925,0,0.0,0.0916,0.3022,0.3104,119.2723,0,0.0,0.0115,0.1033,0.1066,30.7621,-0.158893,0.2781,-0.23413,0.04397
001.log,3.0,1.1281,0,0.0,37.9229,45.9298,89.2083,2204.1236,0,0.0,0.0055,0.2635,0.0211,30.6471,0,0.0,0.169,0.5042,0.0477,9.271,-0.127801,0.25343,-0.22915,0.02428
002.log,3.0,1.1281,0,0.0,39.1123,43.8546,82.0765,2203.9974,0,0.0,0.0237,0.2192,0.0121,34.7832,0,0.0,0.2202,0.5819,0.0808,11.0122,-0.137365,0.25399,-0.22975,0.02424
003.log,3.0,1.1281,0,0.0,40.2495,43.226,76.188,2203.9106,0,0.0,0.0883,0.1328,0.0126,40.4631,0,0.0,0.4125,0.4954,0.1419,13.2639,-0.144679,0.25486,-0.23044,0.02442
004.log,3.0,1.1281,0,0.0,39.4212,43.5578,71.3967,2203.9095,0,0.0,0.183,0.0126,0.0225,47.4348,0,0.0,0.7773,0.1575,0.2489,15.9238,-0.150142,0.25597,-0.23117,0.0248
005.log,3.0,1.1281,0,0.0,37.0861,45.8444,67.9536,2204.0176,0,0.0,0.1544,0.0232,0.0338,55.3735,0,0.0,0.7552,0.1484,0.367,18.8437,-0.154134,0.25727,-0.23189,0.02538
006.log,2.999999,1.1281,0,0.0,35.7259,48.3607,65.8097,2204.1438,0,0.0,0.1352,0.0394,0.0426,63.8233,0,0.0,0.7083,0.1387,0.4532,21.8455,-0.156948,0.25873,-0.23258,0.02615
007.log,3.0,1.1281,0,0.0,33.9149,51.1319,64.3568,2204.3429,0,0.0,0.1334,0.059,0.0541,72.3836,0,0.0,0.6821,0.1303,0.5031,24.7438,-0.158775,0.26028,-0.23319,0.02709
008.log,3.0,1.128101,0,0.0,32.0261,53.8189,63.1251,2204.5893,0,0.0,0.157,0.0822,0.0712,80.7006,0,0.0,0.663,0.1272,0.5089,27.3631,-0.159797,0.26188,-0.23372,0.02816
009.log,3.0,1.1281,0,0.0,34.586,56.4796,62.4386,2204.8566,0,0.0,0.1943,0.1057,0.1008,88.4324,0,0.0,0.5783,0.1323,0.4797,29.5544,-0.160232,0.26348,-0.23416,0.02932
010.log,3.0,1.1281,0,3.6039,40.2884,58.9091,62.9089,2205.2215,0,0.0013,0.2029,0.1335,0.1517,95.3876,0,0.0795,0.3798,0.1939,0.3921,31.2142,-0.160228,0.26504,-0.2345,0.03054
011.log,2.999999,1.1281,0,3.0611,45.1833,60.3159,64.4128,2205.6008,0,0.005,0.1777,0.2036,0.1919,101.4143,0,0.0898,0.1947,0.29,0.2541,32.2578,-0.159885,0.26654,-0.23476,0.03178
012.log,3.0,1.1281,0,0.0,49.0885,61.1976,66.7039,2205.9933,0,0.0,0.1157,0.3088,0.2231,106.4274,0,0.0,0.0766,0.2929,0.187,32.6802,-0.159312,0.26793,-0.23494,0.03299
013.log,3.0,1.128101,0,0.0,51.8005,63.0517,69.084,2206.4117,0,0.0,0.04,0.4109,0.2524,110.3838,0,0.0,0.0335,0.2363,0.1607,32.5604,-0.158618,0.26919,-0.23505,0.03414
014.log,3.000001,1.128099,0,0.0,52.9343,65.6605,70.9676,2206.7814,0,0.0,0.0167,0.4422,0.2733,113.3508,0,0.0,0.0341,0.1709,0.1462,32.0235,-0.157881,0.27029,-0.23512,0.03517
015.log,3.0,1.128101,0,0.0,53.2321,68.2937,72.6754,2207.1228,0,0.0,0.0297,0.4136,0.2895,115.4671,0,0.0,0.0352,0.133,0.1401,31.2369,-0.157174,0.27123,-0.23516,0.03607
016.log,3.0,1.1281,0,0.0,53.1844,70.6731,73.8047,2207.4106,0,0.0,0.0507,0.3671,0.2931,116.8863,0,0.0,0.0303,0.1225,0.1367,30.3849,-0.156553,0.27197,-0.23517,0.0368
017.log,3.0,1.1281,0,0.0,53.0351,72.4777,74.495,2207.6314,0,0.0,0.0684,0.3223,0.2883,117.7572,0,0.0,0.0235,0.125,0.1352,29.6358,-0.156059,0.27252,-0.23517,0.03735
018.log,2.999999,1.1281,0,0.0,53.0438,74.1072,75.1534,2207.7745,0,0.0,0.0797,0.2909,0.2801,118.196,0,0.0,0.0183,0.1296,0.1332,29.1242,-0.155826,0.27285,-0.23517,0.03768
019.log,3.0,1.1281,0,0.0,42.3542,44.4973,88.1799,2204.0511,0,0.0,0.0249,0.2476,0.0201,30.963,0,0.0,0.2002,0.506,0.0528,9.4814,-0.129701,0.25348,-0.22916,0.02432
020.log,3.0,1.128101,0,0.0,41.3185,43.8359,81.0097,2203.948,0,0.0,0.1875,0.0563,0.0133,35.1907,0,0.0,0.5541,0.2632,0.0951,11.3291,-0.138887,0.25407,-0.22978,0.02429
021.log,3.0,1.1281,0,0.0,40.9601,44.9511,75.4934,2203.8798,0,0.0,0.2005,0.0246,0.0148,40.9653,0,0.0,0.7225,0.2069,0.1576,13.6616,-0.145952,0.25495,-0.23049,0.02446
022.log,3.0,1.1281,0,0.0,39.4317,46.0759,71.1974,2203.8704,0,0.0,0.1903,0.0131,0.0234,47.9915,0,0.0,0.8151,0.1529,0.2578,16.3688,-0.151227,0.25608,-0.23122,0.02486
023.log,2.999999,1.128101,0,0.0,36.6946,47.6857,67.9446,2203.9576,0,0.0,0.1621,0.0222,0.034,55.9297,0,0.0,0.7901,0.1346,0.3717,19.2913,-0.155011,0.2574,-0.23194,0.02546
024.log,3.0,1.1281,0,0.0,32.7362,49.6528,65.6189,2204.0982,0,0.0,0.1352,0.0384,0.0427,64.373,0,0.0,0.6938,0.126,0.4501,22.2572,-0.157617,0.25887,-0.23263,0.02624
025.log,3.0,1.1281,0,0.0,32.2692,52.2126,64.1311,2204.3246,0,0.0,0.1339,0.058,0.0546,72.9322,0,0.0,0.661,0.1182,0.4971,25.1061,-0.15932,0.26042,-0.23324,0.02718
026.log,3.0,1.1281,0,0.0,33.2604,54.6989,63.2341,2204.5921,0,0.0,0.1592,0.0806,0.0754,81.2222,0,0.0,0.652,0.1149,0.5153,27.6688,-0.160277,0.26201,-0.23376,0.02825
027.log,3.0,1.1281,0,0.0,35.5751,57.0422,62.9415,2204.8876,0,0.0,0.1899,0.1052,0.1095,88.921,0,0.0,0.5498,0.1294,0.4842,29.7937,-0.160632,0.26361,-0.23419,0.02942
028.log,2.999999,1.1281,0,0.0,40.4944,59.2059,63.3771,2205.2578,0,0.0,0.195,0.1392,0.1562,95.7993,0,0.0,0.357,0.1977,0.3808,31.3715,-0.160557,0.26517,-0.23452,0.03065
029.log,3.0,1.1281,0,0.0,45.7609,60.6776,64.6916,2205.6299,0,0.0,0.164,0.2162,0.1945,101.7159,0,0.0,0.1783,0.2899,0.247,32.3403,-0.160174,0.26665,-0.23477,0.03188
030.log,3.0,1.1281,0,0.0,49.5287,61.8243,66.9364,2206.0277,0,0.0,0.0984,0.3236,0.2263,106.6511,0,0.0,0.0688,0.2898,0.1807,32.7063,-0.159575,0.26803,-0.23495,0.03308
031.log,2.999999,1.1281,0,0.0,52.0515,64.0962,69.341,2206.4453,0,0.0,0.0308,0.412,0.2599,110.5307,0,0.0,0.0343,0.2268,0.1577,32.5341,-0.158864,0.26928,-0.23506,0.03422
032.log,3.0,1.128099,0,0.0,53.0423,66.8254,71.2567,2206.814,0,0.0,0.0171,0.4295,0.2834,113.4324,0,0.0,0.0354,0.164,0.1444,31.9621,-0.158115,0.27037,-0.23512,0.03525
033.log,3.000001,1.128099,0,0.0,53.2992,69.3828,73.0123,2207.1539,0,0.0,0.0315,0.3976,0.3001,115.5015,0,0.0,0.0347,0.13,0.139,31.1598,-0.157401,0.27129,-0.23516,0.03613
034.log,3.0,1.128099,0,0.0,53.2744,71.6339,74.24,2207.4355,0,0.0,0.0518,0.3521,0.3027,116.8903,0,0.0,0.0291,0.1212,0.1362,30.3094,-0.15679,0.27202,-0.23517,0.03685
035.log,2.999999,1.128101,0,0.0,53.139,73.2863,75.0199,2207.651,0,0.0,0.0687,0.312,0.2943,117.7474,0,0.0,0.0225,0.1243,0.1349,29.5731,-0.156331,0.27255,-0.23517,0.03738
036.log,3.0,1.1281,0,0.0,52.7287,74.1935,75.1871,2207.7742,0,0.0,0.0786,0.2886,0.2824,118.2217,0,0.0,0.0178,0.1313,0.1351,29.0781,-0.155935,0.27286,-0.23517,0.03769
037.log,3.0,1.1281,0,10.0261,42.1924,46.16,87.659,2203.9882,0,0.0003,0.2188,0.0564,0.0185,31.2311,0,0.0815,0.4822,0.2406,0.0539,9.634,-0.130895,0.25352,-0.22918,0.02434
038.log,3.0,1.1281,0,5.3394,39.42,45.9953,80.087,2203.888,0,0.0003,0.2344,0.0159,0.0136,35.5533,0,0.0808,0.652,0.1902,0.1035,11.5582,-0.13984,0.25414,-0.22982,0.02432
039.log,3.0,1.128099,0,0.0,40.1484,46.8857,74.7065,2203.837,0,0.0,0.2166,0.0171,0.0156,41.4125,0,0.0,0.7755,0.1915,0.1647,13.9527,-0.146736,0.25504,-0.23053,0.02451
040.log,2.999999,1.1281,0,0.0,39.013,47.7901,70.6645,2203.8523,0,0.0,0.1865,0.0151,0.0234,48.5307,0,0.0,0.7912,0.1573,0.2626,16.6785,-0.151879,0.25618,-0.23127,0.02491
041.log,3.0,1.1281,0,0.0,36.4775,49.1426,67.5489,2203.9368,0,0.0,0.1586,0.0233,0.0339,56.5039,0,0.0,0.7651,0.1326,0.3742,19.5942,-0.155554,0.25752,-0.232,0.02552
042.log,3.0,1.1281,0,0.0,32.963,50.6994,65.208,2204.066,0,0.0,0.1401,0.0383,0.044,64.917,0,0.0,0.7192,0.1175,0.4587,22.5436,-0.158054,0.25899,-0.23267,0.02632
043.log,3.0,1.1281,0,0.0,31.64,52.7222,63.7021,2204.3037,0,0.0,0.1367,0.0573,0.0563,73.4588,0,0.0,0.6699,0.1084,0.5029,25.3544,-0.159651,0.26055,-0.23328,0.02727
044.log,2.999999,1.1281,0,0.0,31.9124,54.9429,62.7517,2204.5855,0,0.0,0.1578,0.0795,0.0737,81.7269,0,0.0,0.6332,0.1078,0.4961,27.8921,-0.160533,0.26214,-0.23379,0.02835
045.log,3.0,1.1281,0,0.0,34.3051,57.1835,62.5647,2204.8994,0,0.0,0.1931,0.1032,0.1075,89.3932,0,0.0,0.5421,0.1316,0.4551,29.9701,-0.160852,0.26374,-0.23422,0.02952
046.log,3.0,1.1281,0,0.0,40.4835,59.1448,63.2623,2205.279,0,0.0,0.1934,0.142,0.1566,96.2171,0,0.0,0.3415,0.2168,0.3531,31.4736,-0.160757,0.26529,-0.23455,0.03074
047.log,3.0,1.1281,0,0.0,45.9824,60.5707,64.665,2205.6492,0,0.0,0.1546,0.2267,0.1946,102.0573,0,0.0,0.1633,0.3043,0.2302,32.3782,-0.160349,0.26676,-0.23479,0.03197
048.log,3.0,1.1281,0,0.0,49.451,61.8752,66.8581,2206.0488,0,0.0,0.0878,0.3353,0.2259,106.9178,0,0.0,0.0623,0.2955,0.1693,32.698,-0.159721,0.26813,-0.23496,0.03317
049.log,2.999999,1.1281,0,0.0,51.8185,64.5685,69.1856,2206.4649,0,0.0,0.0256,0.4152,0.2622,110.7325,0,0.0,0.0345,0.226,0.1511,32.4877,-0.158985,0.26937,-0.23507,0.0343
050.log,3.0,1.128101,0,0.0,52.6812,67.4418,71.1092,2206.8293,0,0.0,0.0177,0.4202,0.2914,113.5743,0,0.0,0.0361,0.1628,0.1421,31.8879,-0.158212,0.27044,-0.23513,0.03531
051.log,3.0,1.1281,0,0.0,52.8719,69.9216,72.9024,2207.1665,0,0.0,0.0327,0.3827,0.3119,115.5966,0,0.0,0.0343,0.1308,0.1389,31.0737,-0.157468,0.27135,-0.23516,0.03619
052.log,3.0,1.1281,0,0.0,52.8335,71.9947,74.1709,2207.4423,0,0.0,0.0519,0.338,0.3142,116.9541,0,0.0,0.0282,0.1232,0.1373,30.2282,-0.156816,0.27207,-0.23517,0.0369
053.log,3.0,1.128101,0,0.0,52.749,73.4444,74.9472,2207.6539,0,0.0,0.068,0.3044,0.3004,117.7902,0,0.0,0.0215,0.1264,0.1365,29.5116,-0.156296,0.27258,-0.23517,0.03741
054.log,3.0,1.128099,0,0.0,53.0011,74.5288,75.3954,2207.7901,0,0.0,0.0793,0.2846,0.2833,118.2082,0,0.0,0.017,0.1304,0.1342,29.0605,-0.156039,0.27288,-0.23517,0.03771
055.log,2.999999,1.1281,0,1.5876,41.81,46.9007,87.2587,2204.0041,0,0.0039,0.1761,0.0978,0.0185,31.4092,0,0.0819,0.4115,0.3258,0.0553,9.7187,-0.131224,0.25355,-0.22922,0.02433
056.log,3.0,1.128101,0,0.0,40.4619,46.5982,80.1286,2203.9101,0,0.0,0.209,0.0373,0.013,35.8325,0,0.0,0.5947,0.2521,0.1006,11.6524,-0.14022,0.25419,-0.22986,0.02433
057.log,3.0,1.1281,0,0.0,40.6308,47.5392,74.7709,2203.8558,0,0.0,0.1999,0.0284,0.0149,41.7708,0,0.0,0.723,0.2377,0.1624,14.0546,-0.147128,0.25512,-0.23058,0.02454
058.log,3.0,1.1281,0,0.0,38.9395,48.5669,70.5153,2203.8564,0,0.0,0.183,0.0205,0.024,48.919,0,0.0,0.7901,0.184,0.2656,16.8043,-0.152258,0.25627,-0.23131,0.02496
059.log,2.999999,1.1281,0,0.0,36.2908,49.9787,67.3728,2203.9479,0,0.0,0.1589,0.0257,0.0353,56.9231,0,0.0,0.776,0.1448,0.3816,19.7414,-0.155916,0.25762,-0.23204,0.02558
060.log,3.0,1.1281,0,0.0,32.564,51.7203,65.2055,2204.0981,0,0.0,0.1364,0.0392,0.0457,65.38,0,0.0,0.6962,0.1225,0.4654,22.6893,-0.158412,0.2591,-0.23271,0.02639
061.log,3.0,1.1281,0,0.0,32.1476,53.8192,63.8789,2204.3449,0,0.0,0.1359,0.0566,0.06,73.9204,0,0.0,0.6541,0.1069,0.5141,25.4991,-0.160014,0.26066,-0.23331,0.02735
062.log,2.999999,1.1281,0,0.0,33.7412,55.8726,63.1251,2204.6199,0,0.0,0.1605,0.0785,0.0823,82.1467,0,0.0,0.6329,0.1097,0.5158,27.9989,-0.160888,0.26226,-0.23382,0.02844
063.log,3.000001,1.1281,0,0.0,36.128,57.8816,63.0715,2204.9289,0,0.0,0.1874,0.1033,0.1194,89.7506,0,0.0,0.5172,0.1428,0.4649,30.0434,-0.161171,0.26385,-0.23424,0.02961
064.log,3.0,1.1281,0,0.0,41.3552,59.767,63.7966,2205.3079,0,0.0,0.1827,0.1495,0.163,96.5055,0,0.0,0.3175,0.2398,0.3384,31.522,-0.161038,0.2654,-0.23456,0.03084
065.log,3.0,1.1281,0,0.0,46.4833,61.294,65.2079,2205.6774,0,0.0,0.1401,0.2423,0.1963,102.2856,0,0.0,0.1467,0.3195,0.2168,32.3943,-0.160603,0.26687,-0.2348,0.03207
066.log,3.0,1.128099,0,0.0,49.7512,62.837,67.3008,2206.0823,0,0.0,0.0752,0.3495,0.2259,107.0932,0,0.0,0.0564,0.2996,0.1599,32.6788,-0.159956,0.26823,-0.23497,0.03326
067.log,3.0,1.1281,0,0.0,51.9178,65.7156,69.4337,2206.4994,0,0.0,0.0235,0.422,0.2574,110.8546,0,0.0,0.034,0.2295,0.1402,32.4422,-0.1592,0.26945,-0.23508,0.03437
068.log,3.0,1.1281,0,0.0,52.751,68.5187,71.2735,2206.8606,0,0.0,0.0186,0.4209,0.2877,113.654,0,0.0,0.0346,0.1666,0.1344,31.8299,-0.158404,0.27051,-0.23513,0.03538
