log_filename,Cu-C length,C-O length,freq1,freq2,freq3,freq4,freq5,freq6,IR1,IR2,IR3,IR4,IR5,IR6,raman1,raman2,raman3,raman4,raman5,raman6,adsorp_energy,C_NPA_charge,O_NPA_charge,CO_NPA_charge
074.log,2.800001,1.126749,0,0,15.9351,81.4584,85.8823,2217.0001,0,0,0.0576,0.2262,0.2503,84.1925,0,0,0.1054,0.4744,0.5723,27.1765,-0.104789,0.51592,-0.45583,0.06009
075.log,2.8,1.12675,0,0,16.631,74.6441,88.1078,2216.6257,0,0,0.0731,0.1389,0.2904,77.4033,0,0,0.1089,0.4711,0.5901,24.6443,-0.094565,0.51255,-0.45469,0.05786
076.log,2.8,1.12675,0,0,17.8025,66.301,91.4832,2216.2531,0,0,0.0908,0.1039,0.2783,70.77,0,0,0.1196,0.4779,0.5747,22.1587,-0.083809,0.5093,-0.45347,0.05583
077.log,2.8,1.12675,0,0,17.4665,56.7136,95.3955,2215.9483,0,0,0.1077,0.0794,0.2635,64.6305,0,0,0.1313,0.4797,0.542,19.8381,-0.072359,0.50629,-0.45222,0.05407
078.log,2.800001,1.12675,0,0,14.551,45.5405,99.8891,2215.6988,0,0,0.122,0.0654,0.2511,59.2548,0,0,0.149,0.4577,0.4855,17.7448,-0.059838,0.50369,-0.45103,0.05266
079.log,2.8,1.126749,0,0,10.6502,33.4307,105.251,2215.4923,0,0,0.124,0.0747,0.2409,55.0063,0,0,0.2034,0.3506,0.4081,15.9348,-0.046022,0.50168,-0.45005,0.05163
080.log,2.8,1.12675,0,0,0,24.798,111.3008,2215.3915,0,0,0,0.1246,0.242,52.1942,0,0,0,0.157,0.3279,14.5063,-0.030747,0.50044,-0.44943,0.05101
081.log,2.8,1.126749,0,0,0,20.2114,118.3839,2215.3344,0,0,0,0.1572,0.258,51.0302,0,0,0,0.0965,0.2521,13.486,-0.013086,0.50021,-0.44938,0.05083
082.log,2.8,1.12675,0,0,0,20.4241,127.0441,2215.3214,0,0,0,0.1683,0.294,51.6364,0,0,0,0.0677,0.1965,12.8947,0.00726,0.50117,-0.45008,0.05109
083.log,2.800001,1.12675,0,0,11.6149,22.6515,137.9665,2215.3526,0,0,0.0782,0.166,0.3608,54.0061,0,0,0.0741,0.0525,0.171,12.8319,0.031505,0.50348,-0.45171,0.05177
084.log,2.8,1.12675,0,0,26.061,27.651,152.1679,2215.4106,0,0,0.1093,0.1209,0.4661,58.0502,0,0,0.0729,0.0562,0.1754,13.427,0.060843,0.50725,-0.45442,0.05283
085.log,2.800001,1.12675,0,0,36.1422,41.3186,171.0683,2215.4991,0,0,0.1185,0.0656,0.6164,63.4714,0,0,0.1275,0.1063,0.2086,14.8753,0.097181,0.51256,-0.45831,0.05425
086.log,2.8,1.12675,0,0,46.3451,57.2869,195.9004,2215.5958,0,0,0.1163,0.0399,0.8073,69.9087,0,0,0.272,0.2188,0.2784,17.4108,0.143741,0.51941,-0.46346,0.05595
087.log,2.8,1.12675,0,0,56.8542,71.7418,228.7679,2215.7519,0,0,0.1665,0.0627,1.0239,76.9343,0,0,0.526,0.2787,0.4092,21.3211,0.204378,0.52768,-0.46987,0.05781
088.log,2.8,1.12675,0,0,62.7262,84.3039,266.5304,2216.0345,0,0,0.2269,0.1683,1.2265,84.0218,0,0,0.838,0.2226,0.5859,26.9904,0.283973,0.5371,-0.47741,0.05969
089.log,2.799999,1.12675,0,0,54.9911,97.8417,298.1721,2216.4832,0,0,0.2927,0.308,1.3485,90.7052,0,0,1.0071,0.2482,0.7363,34.7699,0.388331,0.54722,-0.48582,0.0614
090.log,2.8,1.12675,0,0,28.2865,113.6281,334.9671,2217.3794,0,0,0.3246,0.4336,1.3878,96.6307,0,0,1.0079,0.3582,0.8577,44.7953,0.519947,0.55754,-0.49473,0.06281
001.log,2.899999,1.12689,0,0,10.7126,62.0435,99.6888,2216.046,0,0,0.0219,0.0857,0.1537,86.6722,0,0,0.0685,0.255,1.0399,23.1553,-0.094334,0.51114,-0.46261,0.04853
002.log,2.899999,1.126889,0,0,10.305,63.3488,103.6423,2216.4507,0,0,0.0171,0.0836,0.1465,92.4702,0,0,0.0768,0.2153,1.0315,25.2469,-0.10209,0.51402,-0.46334,0.05068
003.log,2.9,1.12689,0,0,10.1266,64.0103,108.0427,2216.8602,0,0,0.0143,0.0787,0.1453,97.6511,0,0,0.0871,0.183,1.002,27.1351,-0.109944,0.51688,-0.46398,0.0529
004.log,2.9,1.12689,0,0,10.4855,64.3799,112.4581,2217.2491,0,0,0.0156,0.0697,0.1508,102.0895,0,0,0.098,0.1503,0.9633,28.7607,-0.117792,0.51964,-0.46452,0.05512
005.log,2.900001,1.126889,0,0,11.8586,64.9053,116.7633,2217.625,0,0,0.0275,0.0567,0.1621,105.7111,0,0,0.1091,0.1142,0.9244,30.0897,-0.125493,0.52226,-0.46498,0.05728
006.log,2.899999,1.12689,0,0,14.9187,65.9083,120.8821,2218.0205,0,0,0.0822,0.0464,0.1771,108.4999,0,0,0.1297,0.0804,0.886,31.1105,-0.132907,0.52468,-0.46534,0.05934
007.log,2.9,1.12689,0,0,22.7521,68.0489,124.6669,2218.4091,0,0,0.4069,0.0646,0.1939,110.5162,0,0,0.3099,0.0714,0.8481,31.8385,-0.139938,0.52686,-0.46563,0.06123
008.log,2.9,1.12689,0,0,37.0455,72.4297,127.9522,2218.7328,0,0,0.9079,0.1771,0.211,111.8691,0,0,0.6858,0.1454,0.811,32.3153,-0.146516,0.52877,-0.46585,0.06292
009.log,2.900001,1.12689,0,0,46.4135,79.5655,130.6881,2218.9922,0,0,0.7722,0.3628,0.2276,112.6911,0,0,0.5761,0.2932,0.7762,32.5963,-0.152576,0.53038,-0.46601,0.06437
010.log,2.9,1.12689,0,0,50.5507,87.8155,132.9275,2219.2207,0,0,0.5707,0.462,0.2436,113.1275,0,0,0.4017,0.3846,0.7463,32.7435,-0.158052,0.53167,-0.46611,0.06556
011.log,2.9,1.12689,0,0,52.3838,95.3564,134.716,2219.4288,0,0,0.4472,0.4671,0.2587,113.308,0,0,0.2896,0.4053,0.7236,32.8154,-0.162871,0.53262,-0.46617,0.06645
012.log,2.9,1.126889,0,2.6981,53.3035,101.4886,136.1113,2219.5795,0,0.0865,0.3764,0.4401,0.2715,113.3249,0,0.3078,0.2238,0.4013,0.7096,32.8584,-0.166956,0.53322,-0.46618,0.06704
013.log,2.9,1.126889,0,6.9223,53.8448,105.7864,137.212,2219.6574,0,0.0803,0.3345,0.4199,0.2788,113.2384,0,0.3109,0.186,0.4036,0.7044,32.8978,-0.170229,0.53346,-0.46614,0.06732
014.log,2.9,1.12689,3.829,8.6643,54.23,108.2223,138.0965,2219.6931,0.0148,0.0729,0.3093,0.426,0.2774,113.078,0.3795,0.3152,0.1672,0.4304,0.7072,32.9417,-0.172616,0.53334,-0.46605,0.06729
015.log,2.9,1.126889,5.8012,9.3444,54.5393,108.5274,138.7455,2219.6613,0.0313,0.0613,0.2959,0.4636,0.2671,112.8315,0.3544,0.3226,0.1633,0.4864,0.7187,32.9784,-0.174047,0.53285,-0.4659,0.06695
016.log,2.9,1.12689,7.1853,9.512,54.8285,106.9228,139.1346,2219.5883,0.0673,0.0319,0.2921,0.5267,0.251,112.4442,0.3123,0.3407,0.1731,0.5699,0.7419,32.9748,-0.174464,0.532,-0.46568,0.06632
017.log,2.900001,1.12689,7.2363,9.8866,55.1131,103.3039,139.1655,2219.4622,0.104,0.0032,0.2989,0.6024,0.2331,111.8315,0.2805,0.3435,0.1981,0.6723,0.7782,32.8833,-0.173826,0.5308,-0.4654,0.0654
018.log,2.9,1.126891,5.3813,10.7771,55.3581,97.7895,138.6693,2219.2895,0.1043,0.0117,0.3207,0.6721,0.2151,110.8833,0.2814,0.3096,0.2434,0.7827,0.8249,32.6525,-0.17211,0.52924,-0.46502,0.06422
019.log,2.899999,1.12689,0,0,10.7126,62.0435,99.6888,2216.046,0,0,0.0219,0.0857,0.1537,86.6722,0,0,0.0685,0.255,1.0399,23.1553,-0.094334,0.51114,-0.46261,0.04853
020.log,2.9,1.126889,0,0,11.6491,63.6601,102.6445,2216.4256,0,0,0.0198,0.086,0.1532,89.4289,0,0,0.0724,0.2143,1.0548,24.4625,-0.102426,0.51302,-0.4628,0.05022
021.log,2.9,1.12689,0,0,12.7795,64.525,106.0088,2216.7614,0,0,0.0182,0.0815,0.1575,91.6243,0,0,0.0759,0.1806,1.0672,25.5731,-0.110738,0.51487,-0.46298,0.05189
022.log,2.9,1.12689,0,0,14.1021,64.9207,109.5147,2217.138,0,0,0.0167,0.0734,0.1653,93.2564,0,0,0.078,0.1521,1.0805,26.4862,-0.119121,0.51665,-0.46314,0.05351
023.log,2.9,1.12689,0,0,15.9654,65.1096,112.9251,2217.4902,0,0,0.0167,0.0606,0.1758,94.3545,0,0,0.08,0.1263,1.1018,27.2148,-0.127395,0.5183,-0.46326,0.05504
024.log,2.9,1.12689,0,0,19.1968,65.3195,115.9859,2217.814,0,0,0.0382,0.0421,0.1878,94.9615,0,0,0.1076,0.1044,1.1331,27.7799,-0.135373,0.51979,-0.46335,0.05644
025.log,2.899999,1.12689,0,0,28.4137,65.8657,118.7015,2218.1193,0,0,0.3762,0.0211,0.1999,95.1367,0,0,0.5136,0.0991,1.1745,28.2043,-0.142908,0.52109,-0.46341,0.05768
026.log,2.9,1.12689,0,6.4399,44.903,67.5659,120.8913,2218.354,0,0.2515,0.8312,0.0331,0.2117,94.9521,0,0.4034,0.9833,0.1793,1.2288,28.5147,-0.149906,0.52216,-0.46342,0.05874
027.log,2.9,1.126891,0,13.1336,55.1875,72.5014,122.7006,2218.596,0,0.1954,0.661,0.2192,0.2221,94.4784,0,0.2666,0.6943,0.5203,1.2925,28.7385,-0.156307,0.52299,-0.46339,0.0596
028.log,2.9,1.12689,0,16.048,58.6771,80.5041,123.815,2218.7405,0,0.1742,0.4057,0.3982,0.2317,93.7807,0,0.2227,0.3716,0.8062,1.3712,28.9006,-0.162047,0.52356,-0.46332,0.06024
029.log,2.900001,1.12689,4.0966,18.1222,59.8511,88.4572,124.5037,2218.9019,0.0173,0.1664,0.2861,0.4245,0.2405,92.9164,0.2772,0.2037,0.2401,0.8983,1.4559,29.0182,-0.167048,0.52385,-0.46319,0.06066
030.log,2.900001,1.126889,5.88,19.7882,60.4092,95.2193,124.4682,2219.0088,0.0138,0.1631,0.23,0.3918,0.2503,91.9178,0.2729,0.1933,0.1847,0.9219,1.5494,29.0985,-0.171207,0.52385,-0.463,0.06085
031.log,2.9,1.12689,6.8832,21.1435,60.8629,100.6331,123.6064,2219.047,0.0119,0.1623,0.1987,0.3445,0.2638,90.7967,0.2666,0.1864,0.159,0.924,1.6523,29.1352,-0.174419,0.52355,-0.46275,0.0608
032.log,2.9,1.12689,7.7714,22.2824,61.3755,104.8537,121.9811,2219.0725,0.0103,0.1628,0.179,0.298,0.2835,89.5544,0.2578,0.1808,0.1483,0.9183,1.7648,29.1117,-0.176588,0.52296,-0.46242,0.06054
033.log,2.899999,1.126891,8.4586,23.1917,61.9832,108.1412,119.2042,2219.0298,0.0095,0.1631,0.1662,0.2565,0.3128,88.1795,0.2469,0.1756,0.1473,0.8896,1.9029,29.0081,-0.177628,0.52206,-0.46201,0.06005
034.log,2.9,1.12689,9.0818,23.9355,62.7278,110.4013,115.5175,2218.9816,0.0083,0.1634,0.1584,0.2194,0.3541,86.6485,0.2346,0.1698,0.1543,0.7725,2.1281,28.8018,-0.17747,0.52087,-0.4615,0.05937
035.log,2.9,1.12689,9.3437,24.5004,63.6224,109.8724,112.3735,2218.8495,0.0072,0.1626,0.1547,0.3223,0.2697,84.931,0.2221,0.1627,0.1683,1.119,1.8809,28.4672,-0.17608,0.51939,-0.4609,0.05849
036.log,2.899999,1.12689,9.5,24.8597,64.6498,103.7543,112.8634,2218.6792,0.0063,0.1602,0.1552,0.4261,0.1958,82.9946,0.2096,0.1536,0.1898,1.8023,1.281,27.9847,-0.173443,0.51763,-0.46017,0.05746
037.log,2.899999,1.12689,0,0,10.7126,62.0435,99.6888,2216.046,0,0,0.0219,0.0857,0.1537,86.6722,0,0,0.0685,0.255,1.0399,23.1553,-0.094334,0.51114,-0.46261,0.04853
038.log,2.9,1.12689,0,0,12.4367,63.588,100.4411,2216.2695,0,0,0.0248,0.0885,0.1598,85.384,0,0,0.0674,0.2305,1.0701,23.2441,-0.099372,0.51124,-0.46213,0.04911
039.log,2.899999,1.12689,0,0,13.9086,64.9093,101.1562,2216.4377,0,0,0.0308,0.0881,0.1674,83.8542,0,0,0.066,0.2102,1.1118,23.3393,-0.104105,0.5112,-0.46159,0.04961
040.log,2.9,1.126891,0,0,15.1263,66.0252,101.6551,2216.583,0,0,0.0403,0.0876,0.1734,82.1355,0,0,0.0651,0.1961,1.1541,23.4756,-0.10844,0.51101,-0.46098,0.05003
041.log,2.9,1.12689,0,0,16.4753,67.025,102.1208,2216.6981,0,0,0.0555,0.0848,0.1781,80.2845,0,0,0.0659,0.1859,1.2042,23.6789,-0.112288,0.51065,-0.46031,0.05034
042.log,2.899999,1.12689,0,0,18.142,68.0311,102.4077,2216.7722,0,0,0.0761,0.0818,0.1791,78.3567,0,0,0.0708,0.1799,1.2484,23.9688,-0.115558,0.51012,-0.45956,0.05056
043.log,2.9,1.12689,0,0,20.2714,69.3619,102.6246,2216.8136,0,0,0.1036,0.0767,0.1769,76.3959,0,0,0.0829,0.1748,1.2904,24.3556,-0.11814,0.50942,-0.45875,0.05067
044.log,2.900001,1.12689,0,0,22.6618,71.1881,102.7014,2216.823,0,0,0.1414,0.0696,0.1702,74.4445,0,0,0.1064,0.1692,1.3196,24.8366,-0.119902,0.50854,-0.45786,0.05068
045.log,2.9,1.12689,0,0,24.8182,72.9221,102.6742,2216.8029,0,0,0.191,0.064,0.16,72.5278,0,0,0.1467,0.1661,1.3274,25.4012,-0.120748,0.50747,-0.45689,0.05058
046.log,2.9,1.126889,0,0,27.6249,75.1245,102.7676,2216.7492,0,0,0.2758,0.0582,0.1474,70.6458,0,0,0.2383,0.1604,1.316,26.0282,-0.120676,0.50623,-0.45585,0.05038
047.log,2.9,1.12689,0,0,31.2227,77.9176,102.5896,2216.6658,0,0,0.4178,0.0516,0.1331,68.8065,0,0,0.4419,0.152,1.2827,26.6833,-0.119709,0.50481,-0.45474,0.05007
048.log,2.9,1.12689,0,0,35.5343,81.2609,102.264,2216.5608,0,0,0.5942,0.0465,0.1173,67.0204,0,0,0.7746,0.1412,1.2253,27.3226,-0.117821,0.50322,-0.45357,0.04965
049.log,2.9,1.126889,0,9.0169,40.554,84.9482,102.0301,2216.4494,0,0.129,0.7544,0.0442,0.1034,65.2922,0,0.7407,1.1555,0.1307,1.1569,27.8944,-0.114906,0.50147,-0.45233,0.04914
050.log,2.900001,1.12689,0,11.836,45.5998,88.7715,101.5701,2216.3335,0,0.0988,0.8616,0.0457,0.0898,63.6122,0,0.7203,1.4622,0.1234,1.0694,28.3526,-0.110832,0.49958,-0.45103,0.04855
051.log,2.900001,1.12689,0,11.2894,49.8507,93.1263,100.8478,2216.2039,0,0.0828,0.9203,0.0497,0.0753,61.9738,0,0.7089,1.6445,0.1174,0.9702,28.6588,-0.105503,0.49758,-0.44969,0.04789
052.log,2.9,1.12689,0,7.8856,53.9503,98.3391,100.0462,2216.0444,0,0.0745,0.9524,0.037,0.0841,60.3815,0,0.7056,1.7431,0.177,0.8194,28.779,-0.098881,0.4955,-0.44833,0.04717
053.log,2.9,1.12689,0,0,57.3243,98.059,104.604,2215.8572,0,0,0.9668,0.0302,0.0897,58.8477,0,0,1.7614,0.7542,0.1678,28.6848,-0.091005,0.49336,-0.44696,0.0464
054.log,2.9,1.12689,0,0,59.8328,96.0157,110.5572,2215.6591,0,0,0.9654,0.0167,0.1016,57.3778,0,0,1.7011,0.705,0.1655,28.3607,-0.08195,0.4912,-0.44558,0.04562
055.log,2.899999,1.12689,0,0,10.7126,62.0435,99.6888,2216.046,0,0,0.0219,0.0857,0.1537,86.6722,0,0,0.0685,0.255,1.0399,23.1553,-0.094334,0.51114,-0.46261,0.04853
056.log,2.9,1.12689,0,0,12.741,62.8743,98.212,2216.0467,0,0,0.0296,0.09,0.1644,81.7846,0,0,0.0644,0.2626,1.0599,21.9765,-0.094349,0.50944,-0.4616,0.04784
057.log,2.9,1.12689,0,0,14.0264,63.8026,96.582,2215.9788,0,0,0.0433,0.0947,0.1725,76.9725,0,0,0.0622,0.2849,1.064,20.9474,-0.093485,0.50756,-0.46042,0.04714
058.log,2.9,1.12689,0,0,14.8526,64.7709,95.0696,2215.9143,0,0,0.0654,0.1004,0.175,72.3559,0,0,0.0633,0.3289,1.0401,20.1008,-0.091604,0.5055,-0.45906,0.04644
059.log,2.9,1.126891,0,0,15.9852,66.3238,93.8831,2215.7968,0,0,0.0996,0.1069,0.1687,68.037,0,0,0.0721,0.4086,0.9722,19.4545,-0.088569,0.50329,-0.45752,0.04577
060.log,2.9,1.12689,0,0,18.3377,68.4776,93.6422,2215.6564,0,0,0.1414,0.1126,0.1561,64.1214,0,0,0.0904,0.5208,0.8706,19.0224,-0.084196,0.50096,-0.45582,0.04514
061.log,2.900001,1.12689,0,0,21.0719,70.7022,94.3792,2215.4507,0,0,0.1771,0.1221,0.1344,60.7093,0,0,0.1122,0.6804,0.7048,18.8209,-0.078258,0.49852,-0.45398,0.04454
062.log,2.9,1.126891,0,0,24.4339,74.1897,96.3631,2215.2666,0,0,0.2097,0.1383,0.1068,57.8682,0,0,0.136,0.8839,0.4951,18.8301,-0.070483,0.496,-0.45204,0.04396
063.log,2.9,1.12689,0,0,27.4956,77.2291,100.3976,2215.1163,0,0,0.2401,0.1574,0.0828,55.6001,0,0,0.1636,1.0515,0.3106,19.0413,-0.060483,0.49343,-0.45003,0.0434
064.log,2.9,1.12689,0,0,31.1575,81.4533,107.9715,2214.9043,0,0,0.2707,0.1887,0.0647,53.9081,0,0,0.203,1.1774,0.1688,19.4236,-0.047754,0.49085,-0.44803,0.04282
065.log,2.9,1.126889,0,0,34.5238,84.9031,118.9685,2214.6241,0,0,0.2948,0.2162,0.0682,52.7877,0,0,0.2443,1.1795,0.1439,19.9945,-0.031255,0.48829,-0.44609,0.0422
066.log,2.9,1.12689,0,0,37.6866,88.0489,133.8412,2214.3915,0,0,0.3044,0.2428,0.0915,52.1804,0,0,0.2901,1.1046,0.1816,20.7359,-0.00989,0.48581,-0.44432,0.04149
067.log,2.899999,1.12689,0,0,40.1138,90.9996,154.0934,2214.184,0,0,0.2952,0.2649,0.1258,51.9864,0,0,0.3417,0.9885,0.2437,21.6318,0.017124,0.4835,-0.4428,0.0407
068.log,2.900001,1.12689,0,0,41.0079,93.2044,177.3513,2214.0372,0,0,0.2691,0.277,0.1527,52.0491,0,0,0.396,0.856,0.3006,22.6836,0.051662,0.48143,-0.44166,0.03977
069.log,2.9,1.12689,0,0,39.4464,94.8388,203.5502,2213.9663,0,0,0.2368,0.2685,0.1626,52.3102,0,0,0.4582,0.7113,0.3512,23.9217,0.095504,0.47976,-0.44099,0.03877
070.log,2.9,1.12689,0,0,33.4973,95.2516,231.9857,2214.011,0,0,0.2063,0.2414,0.1538,52.6637,0,0,0.5325,0.5588,0.405,25.3763,0.149613,0.47859,-0.4409,0.03769
071.log,2.900001,1.12689,0,0,18.2642,94.2508,259.7487,2214.1896,0,0,0.1809,0.201,0.1284,53.1409,0,0,0.6092,0.4078,0.4631,27.0528,0.214558,0.47809,-0.44102,0.03707
072.log,2.9,1.12689,0,0,0,91.7136,286.6102,2214.5897,0,0,0,0.1615,0.0968,53.7723,0,0,0,0.2745,0.5203,28.9517,0.289242,0.47833,-0.44218,0.03615
073.log,2.899999,1.12689,0,0,10.7126,62.0435,99.6888,2216.046,0,0,0.0219,0.0857,0.1537,86.6722,0,0,0.0685,0.255,1.0399,23.1553,-0.094334,0.51114,-0.46261,0.04853
074.log,2.9,1.12689,0,0,12.3908,61.2554,96.8746,2215.8159,0,0,0.0306,0.0905,0.1654,79.9092,0,0,0.0631,0.298,1.0303,21.0851,-0.089553,0.50835,-0.46148,0.04687
075.log,2.9,1.126891,0,0,12.8539,59.8253,94.9152,2215.6291,0,0,0.043,0.1022,0.1719,73.3118,0,0,0.0596,0.3729,0.9678,19.1331,-0.08408,0.50554,-0.46018,0.04536
076.log,2.9,1.126889,0,0,12.2006,57.4136,94.148,2215.4282,0,0,0.0616,0.1235,0.1676,67.1757,0,0,0.06,0.4846,0.8386,17.3678,-0.077696,0.50279,-0.45875,0.04404
077.log,2.9,1.12689,0,0,11.0028,54.7521,95.0725,2215.2862,0,0,0.0919,0.1527,0.1537,61.7723,0,0,0.0667,0.6055,0.6751,15.8273,-0.070127,0.50018,-0.45721,0.04297
078.log,2.9,1.12689,0,0,10.2164,50.8239,97.6652,2215.0828,0,0,0.126,0.185,0.1361,57.3316,0,0,0.0795,0.6856,0.5068,14.5457,-0.061016,0.49782,-0.45566,0.04216
079.log,2.899999,1.126891,0,0,13.3339,49.1999,101.9105,2214.9402,0,0,0.1249,0.2138,0.1229,54.0918,0,0,0.0827,0.7244,0.3615,13.5488,-0.049905,0.49583,-0.45419,0.04164
080.log,2.9,1.126891,0,0,15.319,48.8165,107.7395,2214.8026,0,0,0.1132,0.2293,0.1203,52.2154,0,0,0.0803,0.6668,0.2552,12.8494,-0.036149,0.49434,-0.45293,0.04141
081.log,2.9,1.126889,0,0,14.8238,54.7931,116.2089,2214.7344,0,0,0.1091,0.2294,0.1282,51.7664,0,0,0.0893,0.588,0.18,12.4975,-0.018959,0.49347,-0.45204,0.04143
082.log,2.899999,1.12689,0,0,11.106,64.8547,127.7491,2214.663,0,0,0.1115,0.2129,0.1474,52.7532,0,0,0.0985,0.5134,0.1463,12.5409,0.002881,0.49332,-0.45167,0.04165
083.log,2.9,1.12689,0,0,0,76.2991,143.5122,2214.5229,0,0,0,0.1797,0.1731,55.1081,0,0,0,0.4577,0.1542,13.0633,0.031093,0.49397,-0.45196,0.04201
084.log,2.9,1.126889,0,0,0,88.1211,166.3736,2214.4286,0,0,0,0.1477,0.1896,58.5742,0,0,0,0.4403,0.2142,14.19,0.067895,0.49552,-0.45308,0.04244
085.log,2.9,1.12689,0,0,0,96.9979,195.1016,2214.407,0,0,0,0.1328,0.1906,62.7527,0,0,0,0.4655,0.3316,16.1034,0.117451,0.49805,-0.4552,0.04285
086.log,2.9,1.12689,0,0,0,102.4523,229.8387,2214.4909,0,0,0,0.1352,0.1854,67.3092,0,0,0,0.5106,0.5038,19.08,0.1836,0.50166,-0.45847,0.04319
087.log,2.9,1.12689,0,0,0,103.8049,267.3479,2214.7593,0,0,0,0.1616,0.1827,71.8914,0,0,0,0.541,0.7109,23.42,0.272199,0.50642,-0.46298,0.04344
088.log,2.9,1.12689,0,0,0,100.9293,305.7846,2215.3306,0,0,0,0.2477,0.1926,76.2958,0,0,0,0.49,0.9032,29.3958,0.387885,0.51237,-0.46878,0.04359
089.log,2.899999,1.12689,0,0,0,98.6048,343.2194,2216.3848,0,0,0,0.5036,0.2144,80.4246,0,0,0,0.3148,1.0658,37.2328,0.533766,0.51961,-0.47549,0.04412
090.log,2.9,1.12689,0,0,0,103.476,374.2472,2217.9806,0,0,0,0.8866,0.2326,84.4034,0,0,0,0.1871,1.1804,46.9256,0.708863,0.52777,-0.48344,0.04433
001.log,3,1.12698,0,0,15.9316,54.5627,93.2992,2216.7676,0,0,0.01,0.0263,0.0957,89.7317,0,0,0.073,0.1101,0.7459,23.7517,-0.13172,0.50964,-0.46458,0.04506
002.log,2.999999,1.12698,0,0,17.2723,54.282,97.7957,2217.0389,0,0,0.023,0.009,0.109,94.3864,0,0,0.1054,0.1047,0.7528,25.5902,-0.138707,0.512,-0.4652,0.0468
003.log,3.000001,1.12698,0,0,25.1232,55.5297,101.8713,2217.2986,0,0,0.4807,0.037,0.1233,98.4098,0,0,0.7991,0.2045,0.7598,27.208,-0.14517,0.5142,-0.46571,0.04849
004.log,3,1.126981,0,7.6746,37.8836,61.2808,105.5546,2217.548,0,0.1543,0.7152,0.2993,0.1382,101.7322,0,0.4203,0.9702,0.6435,0.7677,28.5601,-0.151059,0.51622,-0.4661,0.05012
005.log,3,1.12698,0,10.0647,42.2411,71.242,108.8368,2217.79,0,0.076,0.4738,0.5925,0.154,104.3388,0,0.3142,0.5327,0.9702,0.7753,29.6237,-0.156286,0.51802,-0.46638,0.05164
006.log,3.000001,1.126979,0,11.1172,43.2524,81.33,111.7059,2218.0118,0,0.0461,0.353,0.6781,0.1709,106.27,0,0.3007,0.3338,0.9743,0.7818,30.3953,-0.160756,0.51958,-0.46657,0.05301
007.log,3.000001,1.12698,4.0318,11.7336,43.3861,89.6685,114.1501,2218.1957,0.0408,0.029,0.3018,0.6507,0.1889,107.6072,0.2861,0.3133,0.2403,0.8673,0.7853,30.8994,-0.164385,0.52091,-0.46669,0.05422
008.log,3,1.126979,7.5111,12.2552,43.2804,96.0957,116.1595,2218.3653,0.0457,0.0162,0.2794,0.5734,0.2073,108.4514,0.2812,0.3333,0.1885,0.7442,0.7821,31.1787,-0.167125,0.52197,-0.46674,0.05523
009.log,3,1.126979,9.2788,12.555,43.123,100.3986,117.6459,2218.4986,0.0504,0.0061,0.2722,0.4807,0.2234,108.9218,0.2771,0.3525,0.1594,0.6399,0.769,31.2844,-0.168949,0.52277,-0.46673,0.05604
010.log,2.999999,1.12698,10.2033,12.8214,43.0043,102.8056,118.565,2218.6006,0.0512,0.0013,0.2746,0.3967,0.2346,109.1276,0.2809,0.3602,0.1466,0.5671,0.7485,31.266,-0.169871,0.5233,-0.46668,0.05662
011.log,3.000001,1.126979,10.5836,13.0785,42.9452,103.478,118.9302,2218.6728,0.0474,0.0024,0.2845,0.3355,0.2406,109.1513,0.2924,0.3542,0.1486,0.5266,0.7278,31.1723,-0.169945,0.52354,-0.46659,0.05695
012.log,3,1.12698,10.5084,13.2504,42.9004,102.4452,118.7339,2218.7037,0.0427,0.0056,0.3021,0.3039,0.2423,109.0466,0.3034,0.342,0.1656,0.5142,0.7137,31.0369,-0.169217,0.5235,-0.46646,0.05704
013.log,3,1.12698,10.0268,13.3351,42.8163,99.7911,117.9884,2218.697,0.0406,0.0074,0.3292,0.303,0.2407,108.847,0.3073,0.3291,0.1999,0.5262,0.7081,30.8775,-0.1677,0.52317,-0.4663,0.05687
014.log,3,1.12698,9.0642,13.3281,42.6053,95.4163,116.7637,2218.6432,0.0404,0.0088,0.3705,0.328,0.2355,108.5505,0.3069,0.3135,0.2566,0.5548,0.7096,30.7075,-0.165374,0.52255,-0.46611,0.05644
015.log,3,1.12698,7.4107,13.4094,42.1105,89.4737,115.0714,2218.5577,0.0422,0.0099,0.4348,0.365,0.2268,108.1159,0.3036,0.2939,0.346,0.5874,0.7151,30.5178,-0.162209,0.52165,-0.46588,0.05577
016.log,3,1.12698,4.1524,13.5123,40.9133,81.9141,112.8736,2218.422,0.0463,0.0117,0.5422,0.3836,0.2152,107.4762,0.2995,0.2721,0.4927,0.5919,0.7216,30.2751,-0.15823,0.52047,-0.46561,0.05486
017.log,3,1.12698,0,13.6776,37.8912,73.1941,110.1916,2218.2476,0,0.015,0.7298,0.3266,0.2013,106.5388,0,0.2511,0.7498,0.5054,0.7275,29.9418,-0.153545,0.51902,-0.46529,0.05373
018.log,3,1.12698,0,13.9092,29.5732,64.9034,107.0656,2218.0361,0,0.0243,0.9836,0.1604,0.1858,105.1775,0,0.2457,1.1344,0.2804,0.7325,29.4728,-0.148284,0.51731,-0.46491,0.0524
019.log,3,1.12698,0,0,15.9316,54.5627,93.2992,2216.7676,0,0,0.01,0.0263,0.0957,89.7317,0,0,0.073,0.1101,0.7459,23.7517,-0.13172,0.50964,-0.46458,0.04506
